"ID","sex","LDSR_CERCZM_BLUP","SRSR_COLLGR_BLUP","LDSR_CORBNE_BLUP","ERSR_GIBBFU_BLUP","ERSR_GIBBZE_BLUP","LDSR_NLBR1_BLUP","LDSR_PUCCPY_BLUP","LDSR_TARSC_BLUP","YLD_BE_BLUP","AGSPP_BLUP","RTLP_BLUP","STLP_BLUP","TWT_BE_BLUP","MST_BE_BLUP"
38,"M",-0.208283540986804,0.00944481485157522,-0.7299955216071,1.02454890530824,1.26653216293281,0.223872702118308,-1.72800367748421,0.075577621340417,-0.678774650340602,-1.51189799257718,1.93272002944659,1.40409384186702,-0.37908133301469,-1.82582092797841
39,"F",0.274239221874722,-0.820754562776649,-2.04294039056175,0.660745317333965,1.06028426445126,-0.433714920522486,-0.279618030008987,0.0897117417401526,-6.40892679556126,-8.06645299104516,-4.43956947922504,-1.36643416034525,-0.227698236299965,-0.470610200749386
40,"F",-0.242816662409413,-0.230927420933818,0.537899980528776,0.146178453558045,-0.0770842061506135,-0.630166246296285,-0.42493563854357,-0.0737505203035703,2.17893842804969,-0.109572577379525,0.765046901566212,0.5533182977888,1.54342732013969,-1.88733126079326
41,"M",-0.291663347232536,-1.39178220921546,2.25671894303713,-0.312714368579756,-0.235293419843427,-0.545887875868992,-0.142192422798543,-0.0711203058318826,-2.58363705663693,12.3241974246237,1.25882980571212,-0.493201404362117,0.662697779177648,1.35173358594485
42,"F",-0.0720594043748971,-1.09086481389624,0.437556021646554,0.426984048671599,-0.0197377297553817,0.255135353320666,0.189941177738035,-0.012890512099848,-1.50486823775264,-2.47875297237054,0.825815826333324,1.41753030722501,-0.804884539625885,1.8613798708766
43,"M",-0.0107826567979951,-1.2141834220154,-0.537750628089379,0.800108975251905,0.359214115984437,0.479743399492592,-0.859327842425783,-0.0711910624550967,8.33077034185426,7.32425430401794,0.6050573719225,0.738113047226762,-1.8556250193252,2.04088863227836
44,"M",-0.0125790773847888,0.0738680800251041,0.0846644054148721,-0.910915737504475,1.17229175736082,-1.48199698032092,-0.869977892167488,-0.241479981173698,18.7907205382216,-8.15964092513171,0.663686589452211,-0.630649693559079,0.108686873467024,0.647364734856832
45,"F",-0.240462689781667,-0.823696618230852,0.308116132165469,-0.00121194221880788,0.594231911873281,0.170787611244419,-0.316260387170178,-0.0494265349835887,-11.7581774110681,-5.22278246716205,-4.92356810347468,-2.63669713121424,1.32112343630076,1.74064396967959
46,"F",-0.341492544355892,-0.845701729027654,1.02241718721673,-0.117958571797292,0.251049501206428,-0.15810608855522,-0.996753187969832,-0.0396098984300772,-5.34109930009785,9.93660436560522,-3.0827340025236,1.98393784772961,0.600865798354986,0.534502078558768
47,"M",-0.325928704240643,0.416941196100423,-0.684581239948648,-0.357349878787889,-0.420996037591856,-0.959365540507522,0.553101714601371,-0.101139236856555,-2.33939382099983,2.72571969238281,-1.61768946630783,-0.228329439054502,0.300170727824012,-0.683685898554156
48,"F",-0.492887472982752,-1.27864437815554,1.06604278114516,-0.769191284462119,0.907666901981755,-0.700095896930297,-0.917514483171613,-0.203394459172086,18.4382050037618,-3.52207288271723,2.17409235590458,-0.788121894696165,-1.31989168219985,-0.508067485291156
49,"F",0.867550551282748,-0.726570360463244,0.872463991282521,0.152327265253118,0.154729001957444,0.35383857064619,0.380793890048409,-0.0419685551585322,7.97207366216219,-5.70388287023605,1.38265856467504,-2.67392459699761,-1.01123548059738,2.03415529430156
50,"M",-0.00837371801993997,-0.178090267034701,-1.31340040931141,0.273799247344921,0.699563815089413,-0.49391654422796,-0.212420363824066,0.136868333202084,-1.15904504294387,0.0878153742098886,3.68641923476647,0.05705942069593,-0.828059230212055,-2.93336968842506
51,"M",-0.193377335024279,-1.02421104538687,-0.908988494598764,0.894951363821326,0.17367375425414,-0.715757007592202,-0.485535546594361,0.0710319106747213,-1.60547611495576,2.12939213134773,-5.77709737855576,-0.457818668413841,1.611956216813,-0.932396417040774
52,"F",0.286390869865141,0.794649081522541,0.854560910742605,1.72452529352683,0.715606652577605,0.303434901176639,-1.82112390295495,0.121259381660088,0.695501486623632,-6.56974625164716,-1.69562033669516,-0.770535107279173,1.59528469837557,-4.07265684081341
53,"M",0.0766182400206019,-1.75727149333513,-1.03154392600141,-1.0450076474053,-0.475130711288296,0.707278167973989,1.76490091277676,0.183910906859414,6.86617260511572,-2.67010494732714,0.595863451615351,-0.614266545355554,0.304732892050646,1.70823754767879
54,"M",-0.376705826379243,-2.47478942200078,-0.900876846305443,-0.96128379029032,0.411400618636175,-0.0662673980315473,0.552744894445165,-0.00900130490250539,-2.39286558769758,-5.31245471803431,-2.5166413395573,1.8420301419074,-0.3881230469796,1.58519650029461
55,"F",-0.968676571940251,-0.933617948132518,-0.0956878634580263,-1.40104655751184,1.30165095425076,-0.501160793465755,-1.0333052530979,-0.000985453880174598,4.84144499404849,3.16239818919897,1.45889712757458,0.555641815375512,0.130387315777724,-0.713177144829191
56,"M",-0.296630798097454,-0.504819976360337,1.60716785179682,0.8988004052403,-1.36186985913785,1.88688497035947,-0.118889504912771,-0.0493923890785279,-10.2140272047613,-2.14359412871212,-6.1437732678056,1.19190397083481,1.19049546489219,-2.15745411978734
57,"M",-0.473107047647594,-1.08911131276702,-0.443229246392875,-0.914293331403752,0.914685523097674,-0.877670233118995,-0.126863825905273,-0.147531859141496,12.021371488481,-8.27061652295899,-1.12280766725345,-0.0506535194721334,-0.835351063702461,2.03128379711349
58,"F",0.123065528009562,0.849330955648738,0.6658330276327,-0.176031983743739,-0.652433787192144,0.187132712197591,1.13601677691909,0.100119762819296,7.0111247358588,-6.38456064578045,2.07126719378447,0.972836177514062,-0.63264800403473,-0.104074945439257
59,"M",1.01357699472003,-1.40135210481689,0.405822945944808,-1.44861495963807,0.406767943270628,-1.20221013547408,0.480770225715254,-0.068015770088394,2.51820262913598,-2.91978184963862,-5.96569569386621,-2.86660328414791,0.376821479709085,-1.28835223800552
60,"F",-0.34895232143785,-0.168409802222596,0.229669739704757,0.00245667483147967,0.33128286935062,-0.771396157591655,-0.571952535226606,-0.0462865729011327,8.52668270997806,3.67322981174756,-2.33169718905485,0.271301681463424,0.350452620935327,1.46944805175705
61,"M",0.478143730596544,-1.06136811273478,0.601046136934423,-1.66894172556505,0.714565422504714,-0.079101648725116,-0.183317997800841,-0.0406871156872601,5.81839940342942,6.48676838848683,2.46780495715599,-0.335855475619857,-0.743588915601076,0.777861787713757
62,"M",0.0206136919579962,-0.662481258542556,0.0218731055519672,0.552296150767549,1.5119606213219,0.0663693522607882,-2.6767909265194,-0.297173366398835,10.4466945883965,0.767675349722668,1.0951012013781,0.587650719301496,-1.29756852246125,-0.634814101652543
63,"F",1.04915654923789,-1.17250308020041,0.796534169811501,0.586187081023207,0.152999378664668,0.845694737522973,-0.837507945697186,0.0291828627438707,2.85297395549143,8.38743948578083,-1.32072881468223,0.946310616459988,-0.14103020923854,1.49212433099902
64,"F",0.45140423341673,0.526458617903369,0.0996534778360057,0.915700592653984,-0.0702590423488431,-0.512418723989121,-0.318770833392932,-0.179116621126299,6.82200153187765,-8.40253235894082,0.0538450975570575,0.313149916034897,-0.849724928895063,-1.64945095749457
65,"F",0.123954992503083,-1.638998017148,-0.412559790366228,-0.344404734465475,0.169039040106958,-0.00597226600150177,0.169781548632619,-0.0763460572337464,4.88011078080747,6.87181916215047,2.79311365416029,-0.285391200856448,-0.985421793595297,2.32915571051379
66,"M",-1.11920819727829,-0.528323606638622,-0.484089434903959,-1.50078180483065,0.604334910797346,-1.44023731584666,-0.119268638521827,-0.0642882325343873,0.306365657956563,7.81652723010757,2.99131302303216,1.58534709226928,0.999932056542448,1.00122333825324
67,"F",-0.597152012214025,-1.18889231859817,0.897089863628272,-0.923104667508868,0.448022642615147,-0.189674916335048,-0.469447995986671,-0.0750980050203278,14.4082080893955,-2.33994089087695,1.10444347839241,0.715710305235382,0.168945623700466,0.0880960643281269
68,"M",0.217581253120988,-1.01862496279396,0.468554618429676,-1.70467335576227,1.3972510744552,-0.0558273244543637,-0.660745238272382,0.0415217819987635,-4.40802084876803,-2.84166907156104,0.872123468732561,0.673055459206582,0.676775374231698,-0.594423297591758
69,"M",0.837493959171222,-1.17047500015552,-0.582593369592224,0.49049594729797,-0.235766402486165,0.181986436204394,0.0352709966363852,-0.0437928491895034,-7.81972862054285,-0.945002269856675,-2.61981627591795,-0.548377542086469,0.47914177559738,-2.70826180427798
70,"M",-0.66600696077184,-0.302023548280399,1.00415352264905,-0.103537602183316,-0.245355852137924,0.94117632055567,-0.109758982473048,0.132252785133769,11.7934712275443,5.77618936252505,0.407491722128085,1.21689154727241,-0.448968741771058,1.82356326981573
71,"F",-0.598098015247117,-1.15178687251629,-1.2427943399197,0.763765640518122,1.03523655424177,-0.333964958015052,-0.623248760321139,0.0337013890067708,12.6783604424629,-5.85817352658849,0.767092158937482,-0.395961592062132,-0.272648149222791,2.67193158524287
72,"M",0.342289985823788,-1.42407648744235,-0.284590531573659,-0.277354493598867,-0.00309624983445278,0.477938455214886,0.933993142788212,-0.00533907409433982,-14.9212786312418,-10.5672914812549,5.29930034639998,-2.1521255626267,0.979148474897044,-2.78532631102327
73,"M",0.748233699903296,-0.440437987950845,0.405766985941958,-2.24983334862843,0.381627125841321,-0.740786771499401,1.06748307142136,0.0646848655917955,15.2238441563669,-7.62781229769238,-4.76094152986326,-0.575763522444144,0.156598119945694,1.68664458603067
74,"F",0.929507184789639,-1.12582806012178,-0.897103213761178,1.48139269129629,0.218940609210445,-1.05472894550693,-0.870688138989351,-0.0600978077576821,9.09331918856767,4.62270686828529,-3.91356418236365,1.40331768842035,-1.62809008547657,-1.76115515824952
75,"M",-0.532766107643336,-1.95748523377386,-0.0103045730022764,1.39706540702116,-0.254136522560282,0.629029307418985,-0.181593744922674,0.0181145725748504,4.00885273788887,-1.91175507601603,-2.55555673136445,0.402092518704015,-0.22873871796101,1.52910615526723
76,"M",-0.0864397405309615,-0.72992817639264,-2.00387668368529,-0.147518250361325,0.211359857568947,-0.158009690664815,-0.20574490559773,0.105415758162475,-6.374118876187,9.32073875365976,-2.20789261942109,0.178790101919088,1.7147842795309,-0.836520387843144
77,"M",-0.04824725239526,-0.630794591239643,0.744827424289401,-1.84889868308522,-0.124231591866269,-0.20399861484954,0.797564066695134,0.164440690796069,17.4254997442618,2.63512845771952,-4.80305995995746,-0.265163453901221,0.643463754289554,1.4174767458031
78,"F",-0.873340846997577,-1.21330326895659,0.287868119703879,0.858667187218953,0.39621449938878,0.0645044335926339,-1.73658837549724,-0.241711420429475,15.9751770006657,1.57149080039395,2.18625595085971,0.228792062589086,-0.473600829883937,-1.43481382838216
79,"M",0.462101137019344,-1.19409609665473,0.171931684310391,-0.663369546290942,1.01874160079362,0.40077670140264,-0.707856002758595,0.00311755446981289,5.16019943185051,-10.8015082387824,-1.27579323540998,-1.25663096735001,1.30040925561168,-1.39005472786408
80,"F",-0.0949498195811378,-0.589315388102381,-1.01558227901471,1.03962605150484,1.36747698905467,-0.415697346081701,-2.04288392857037,-0.15244494197708,6.09996073255771,0.0249582408530205,-0.412056057386308,0.801576570725953,-0.0404521201718256,1.07051263704378
81,"F",-0.138202741024129,-0.601624634736125,-1.17806865341895,-0.0606659835805932,1.19853591584121,0.0498862620575526,-1.17431643299729,-0.0106275296408474,4.40155486284663,-4.44705465164424,-2.00314410963673,-0.216630740614152,-0.105861736736582,-1.18090737032754
82,"F",-0.0239325582757028,-0.623966212565305,-0.114154703896009,0.568228661083973,-0.184716240604636,1.52936568033868,-0.732812355444233,-0.0287478729135518,15.9529276183398,-3.37703891158483,2.16897011856585,0.54137565085651,0.379658846229699,-1.38042931291541
83,"F",0.553722432537038,-0.395127008054951,-0.857754715204848,1.25755024922764,0.0931835278009668,0.671788660865073,-0.469781480742129,-0.0577766957235036,1.13182292862768,-5.92870271734435,0.286008412560451,1.09175934854034,-1.88434757970295,-2.06179789071757
84,"M",-0.777004559616417,0.221174369810622,-0.555129814723567,-0.493166678672738,-0.532405070843877,-1.84122824682703,0.648190479262608,0.0176831616989426,4.78070674451177,16.282055201893,-2.47723532210823,1.16844562094985,-0.57562857925339,1.04329690376437
85,"M",0.886977326826064,-1.29070140187568,-0.580704772613756,-1.32049953944366,1.10438786869525,0.0619546260181091,-0.222767992987286,-0.0136410427664222,5.30454321232088,-3.65194240722817,-1.54896182165328,-1.33082769856075,0.188725631808649,1.06275617845492
86,"F",0.0832080601144836,-1.70792939536765,-0.0575865308179836,-0.655593411305257,-1.22953097054809,0.261131412099284,1.71294040939004,-0.0589959325173912,6.55443865499431,5.05832264144168,-3.20453866892855,-0.485749469499932,-1.47196690415145,2.34005712907099
87,"M",0.148684011532963,0.177766209051804,-0.912289557464892,1.17961392147066,1.03441712896604,0.611623514801078,-2.28105749202856,-0.166018147941747,10.1977840884997,0.56283089208527,0.755656684060198,0.0131816082108804,0.188026911518218,-0.155725977207749
88,"F",-0.418888639822861,-0.463222187837845,0.192378373474222,-0.769957561351693,-0.704571569830897,0.366998734602638,0.150123849477921,-0.0450914695502249,0.922310840418565,8.23488412531728,-2.82625072515143,-0.289511608853862,0.544395791973035,-2.19237755178607
89,"F",-0.364497035595727,0.476731220388593,-0.0988613063059598,-1.34960060497216,1.17218178483276,-0.311200071776552,-1.01514147369207,0.023019987031677,5.81094795758225,3.02938649080357,-1.63428562075485,1.21051483205272,-0.665734407421905,-0.391821223997976
90,"M",-0.078560741337312,-1.71283823389754,1.3423483970856,0.572578075267089,-1.14390546995594,0.915729265162798,0.52535377179836,-0.10782292648978,-0.291730088996914,4.15389281853333,1.19818244531513,-1.24229819533719,0.972030159794488,1.30297440047692
91,"F",0.136249034876143,-1.72449295796524,0.597358177160387,0.535248392832817,1.09563274817425,0.386904137248814,-1.89770264349316,-0.0852169830903694,-1.85120739426566,10.0019024270283,0.246198021241413,-1.40892093606591,0.128659302665756,0.713367710128885
92,"M",-0.0555203975835191,-1.13650313255489,0.0815033871732286,-0.774657450545109,-0.526768032940826,-0.262345513413408,1.42621105837792,0.00356470116347422,-2.07033905669455,-6.83480298538819,1.31139162510432,1.79962588246116,-0.678813557391401,-0.793749043834709
93,"F",-0.384264742558411,-0.310838697073305,-1.1977538934664,0.0144543569218991,-0.0396527558688659,-0.154535208279222,0.75720747216969,0.0967473099042893,11.0248700823239,-0.861136168677739,-0.906669736491331,-0.674356758780666,-0.676834119032472,2.57409941478072
94,"M",0.275642505797649,-1.18951338598754,0.348746085540069,0.596074419756586,0.557595490822762,-0.211761821881277,-0.336237616565974,0.159886653174222,-11.6692280968092,0.614218752901302,-4.01519003422156,1.98963447134497,1.80321415228406,3.2983994623786
95,"F",0.285012899983675,-0.258939270830084,-0.957073940205133,0.796810447524407,-0.379631788346166,-0.331595600266848,0.420016621282871,0.0263732983816202,1.56529912126445,2.43670736756689,3.56242702988866,0.077969446099624,-1.25508318621797,-2.70291178300978
96,"F",-0.0826711353511542,-0.59758595167637,0.742066184287336,0.269777201783964,0.621998454044078,0.159775463281914,-0.139613856475517,0.0825471840625241,2.30356176356594,0.162553556203597,1.10641976183205,-1.72288507141104,-1.07634945920699,2.57736568046671
97,"F",0.292287581249179,-0.645348291574789,-0.42765254965411,0.135662284745742,0.477698244219562,-0.185904519708242,-0.495436815556564,0.259548028698523,-1.86437970920546,11.7790931689352,0.993547273996844,1.37695935137909,0.446749219969901,-1.21032498166817
98,"M",-0.61211925441239,-0.817007501782037,0.152544862310544,0.950959792631896,-0.714680491383261,1.61054382117287,0.0946240875697441,0.0456844920255222,5.76543974453713,-1.818929244208,-0.400783562609715,0.699951655973158,1.08652474411136,2.49071330217548
99,"M",-0.384393964467274,0.725441113532685,0.350832701966431,-1.66642493891129,2.62427034723809,1.01719893624785,-2.55652274737146,0.0355918085529294,9.45477660324075,-0.516112089127861,2.69550873112087,-0.132730713625419,-0.3152483533851,1.15381029267087
100,"M",-0.558435906996746,-1.74252191676421,-0.184968791636926,0.416835201783945,0.0368106808846796,0.00160497449884092,0.0285609977522056,0.0325890369737089,1.70517514672597,-6.31656502045973,-0.471882541192873,0.141664768806743,0.748920630196844,-1.33938847587908
101,"M",-0.100741788983983,-1.1477862349358,0.118372963134729,-0.533736311198134,2.29700405166124,-0.879984094994629,-1.71285209362613,0.155501216410833,4.80412577314514,0.789163732705717,-3.04310836563673,-0.440566259793457,0.323086394972686,1.89572402428461
102,"M",-0.018023301936862,0.750902237778802,0.654305026420664,-2.35978749325453,0.730858866263435,-0.501176551931792,-0.353255964991441,-0.127047410864191,20.4334243847374,-1.60749320189921,-0.973628059831578,-2.03424019457305,0.742180122961661,0.416943150105596
103,"F",0.286139895632548,-0.543758418770845,0.0618263953585756,1.14553078071758,-1.01756689144183,0.00680554196901297,0.936690343371267,0.0134111813651058,-13.2198184677971,2.16432853443317,-1.94697872744512,-2.29036660894693,0.600569640213756,-0.969619224259255
104,"M",-0.296435303267537,-0.106380172335803,-1.20366614328031,-0.773311486659194,0.132448512889448,-0.681588575325196,1.16558255556645,0.15188997464487,-1.77638736024621,-4.75582187148711,1.48763267115795,-0.269899109640251,-0.366887742601674,-1.52481756646851
105,"M",-1.07794658025498,-1.67955909551859,-0.884795444025685,-0.0591607674649715,0.309623471844458,0.436670870173032,-0.552871903529888,-0.101348962299605,0.795303910111568,1.45825611867056,-4.21041784609783,0.375877718333212,0.0329928725556023,1.984156375685
106,"F",0.278033816391043,-3.62983040730988,0.0247159164025137,-0.465153645893244,1.72537397348433,-0.18529509521553,-1.13220741812752,-0.115612112876725,25.6741845905536,-4.92415027234272,0.238790278732001,0.695792620122988,-2.32427465667405,4.13109178029889
107,"F",-0.432668243154038,-2.63753653726596,0.837975484038139,-0.723819688231298,1.17928027629221,-0.981273293361697,-1.36950218743864,-0.108534152326091,18.0613447611924,7.21083532103919,2.57117810949214,-1.00158366067352,0.0632910573238709,-0.0801157253919028
108,"F",-0.334174266181779,-0.814453422804391,0.407378009620672,0.0147938974433343,-0.38220972319688,0.74505292466585,-0.184498156165642,-0.131418691777824,-7.0886752110445,0.621457798761538,2.63851904262179,2.77212594622352,0.919776116557042,0.240602646266355
